,news_url,title,text,source_name,date,topics,sentiment,type,news_id,rank_score
29,https://www.fool.com/investing/2022/04/24/is-netflix-just-getting-back-to-normal-after-covid/,Is Netflix Just Getting Back to Normal as the COVID Boost Fades Out?,There's a certain slant of light that makes Netflix's subscriber chart look perfectly healthy.,The Motley Fool,2022-04-24 05:47:00-04:00,[],Positive,Article,1333377,6.17
30,https://www.fool.com/investing/2022/04/24/should-you-buy-netflix-after-the-stock-crashes-35/,Should You Buy Netflix After the Stock Crashes 35%?,The stock's price-to-earnings multiple is cheaper than it's been in over a decade.,The Motley Fool,2022-04-24 08:36:00-04:00,[],Negative,Article,1333445,6.17
31,https://www.fool.com/investing/2022/04/24/the-netflix-growth-problem/,The Netflix Growth Problem,The streaming giant should have begun thinking differently about growth years ago.,The Motley Fool,2022-04-24 12:01:00-04:00,[],Negative,Article,1333504,6.17
32,https://www.youtube.com/watch?v=O4YUUs8L8mE,Netflix price increases drive consumers to consider ditching the streaming service,"This segment originally aired on April 22, 2022. Yahoo Finance's Dan Howley discusses how Netflix's price increases may push consumers to leave streaming services in order to cut costs.",Yahoo Finance,2022-04-24 07:00:16-04:00,[],Negative,Video,1333405,5.92
33,https://www.cnbc.com/2022/04/23/how-netflixs-password-sharing-crackdown-is-likely-to-work.html,Netflix is finally going after password sharing. Here's how it's likely to work,"Netflix doesn't plan to shut down password sharers overnight. Rather, it intends to bill shared accounts an extra fee in a global rollout that may take a year.",CNBC,2022-04-23 08:00:01-04:00,[],Negative,Article,1333227,6.57
34,https://www.cnn.com/2022/04/22/media/netflix-passwords-sharing/index.html,Netflix may clamp down on password sharing. Here's what that means,Netflix shares plunged this week after the platform reported its first subscriber loss in more than a decade. One factor the company pointed to as hurting revenue: widespread password sharing.,CNN Business,2022-04-23 17:32:31-04:00,[],Negative,Article,1333338,6.42
35,https://thedogofwallstreet.com/nflx/netflix-and-sell-avoid-the-stock-even-at-these-prices?utm_source=snapi,Netflix and Sell: Avoid The Stock Even At These Prices,Netflix is struggling with the new competition and a deterioration in the quality of its product.,The Dog of Wall Street,2022-04-23 11:28:00-04:00,[],Negative,Article,1333286,6.20
36,https://www.fool.com/investing/2022/04/23/netflix-was-caught-flat-footed-what-it-means-for-i/,Netflix Was Caught Flat-Footed -- What It Means for Investors,Netflix's management was simply wrong about its subscriber growth. Here's what it's doing now.,The Motley Fool,2022-04-23 11:07:00-04:00,[],Negative,Article,1333281,6.17
37,https://www.forbes.com/sites/greatspeculations/2022/04/22/is-netflix-stocks-post-earnings-sell-off-an-opportunity-to-buy/,Is Netflix Stock's Post Earnings Sell Off An Opportunity To Buy?,"Netflix posted a tough set of Q1 2022 results, as it lost about 200,000 subscribers, its first net subscriber loss in almost a decade, causing the company's stock to fall by over 35% in Wednesday's trading.",Forbes,2022-04-22 07:00:00-04:00,"['earnings', 'paylimitwall']",Neutral,Article,1331744,6.65
38,https://www.fool.com/investing/2022/04/22/netflix-may-no-longer-be-a-hypergrowth-company-so/,"Netflix May No Longer Be a Hypergrowth Company, So Is It Still a Buy?","Netflix has made it through rough times before, but this time may be different.",The Motley Fool,2022-04-22 06:05:00-04:00,[],Neutral,Article,1331676,6.17
39,https://www.fool.com/investing/2022/04/22/why-netflix-stock-plummeted-35-this-week/,Why Netflix Stock Plummeted 35% This Week,Investors fled the company after Netflix reported a subscriber loss.,The Motley Fool,2022-04-22 10:40:07-04:00,[],Negative,Article,1332284,6.17
40,https://www.proactiveinvestors.co.uk/companies/news/980359?SNAPI,Does HBO's emphatic outperformance explain what's going wrong for Netflix?,"HBO Max's emphatic outperformance compared to Netflix is perhaps instructive, answering a question many have pondered this week – what's going on with Netflix and why is it failing? To simply squawk that ‘content is king' would be a lazy analysis, a kind of banal superficial commentary.",Proactive Investors,2022-04-22 11:42:48-04:00,[],Negative,Article,1332424,5.77
41,https://www.fool.com/investing/2022/04/22/what-long-term-investors-need-to-know-about-netfli/,What Long-Term Investors Need to Know About Netflix Stock,Are the streaming service's current struggles a sign of bigger problems ahead?,The Motley Fool,2022-04-22 06:30:00-04:00,['podcast'],Neutral,Article,1331709,5.62
42,https://www.forbes.com/sites/qai/2022/04/22/streaming-stocks-plunge-after-netflix-loses-subscribers/,Streaming Stocks Plunge After Netflix Loses Subscribers,Netflix stock took quite a hit after the company said that it's losing subscribers. Other streaming services have also ticked down after the Netflix stock drop.,Forbes,2022-04-22 10:26:37-04:00,['paylimitwall'],Negative,Article,1332215,5.38
43,https://www.newsfilecorp.com/release/121337/Ongoing-Investigation-Alert-The-Schall-Law-Firm-Encourages-Investors-in-Netflix-Inc.-with-Losses-of-500000-to-Contact-the-Firm?utm_source=snapi,"Ongoing Investigation Alert: The Schall Law Firm Encourages Investors in Netflix, Inc. with Losses of $500,000 to Contact the Firm","Los Angeles, California--(Newsfile Corp. - April 22, 2022) - The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of Netflix, Inc. (""Netflix"" or ""the Company"") (NASDAQ: NFLX) for violations of the securities laws.The investigation focuses on whether the Company issued false and/or misleading statements and/or failed to disclose information pertinent to investors. Netflix disclosed on April 19, 2022, that it had lost 200,000 subscribers...",Newsfile Corp,2022-04-22 10:31:00-04:00,"['PressRelease', 'Shareholder Alert']",Neutral,Article,1332261,5.12
44,https://www.marketwatch.com/story/netflix-is-the-s-p-500s-worst-performer-this-week-here-are-the-next-14-11650662265,Deep Dive: Netflix is the S&P 500's worst performer this week — here are the next 14,Investors remained sour for a second consecutive session on Friday as they continued to digest comments from Federal Reserve Chairman Jerome Powell about the prospect for rapidly rising interest rates. The action had the broad indexes revisiting their mid-March lows:,Market Watch,2022-04-22 17:17:00-04:00,['paylimitwall'],Negative,Article,1333020,5.03
45,https://seekingalpha.com/article/4502909-netflix-buy-streaming-stock-others-fearful,Netflix: Buy This Streaming Stock While Others Are Fearful,"Netflix finished Q1 2022 with its first subscriber loss since 2011 but this was due to losing over 700,000 Russian subscribers over the Russia-Ukraine war conflict. Many investors have given up hope on NFLX stock but tend to forget that uncertainty provides the best long-term buying opportunities.",Seeking Alpha,2022-04-22 06:09:44-04:00,['paylimitwall'],Positive,Article,1331674,4.13
46,https://www.youtube.com/watch?v=gnaf18hv94g,Billionaire investor Bill Ackman on selling Netflix shares: I'm ready to admit when I'm wrong,"CNBC's Scott Wapner joins 'Squawk Box' to break down his conversation with Pershing Square CEO Bill Ackman, who dumped shares in the company after its disappointing quarterly earnings report.",CNBC Television,2022-04-21 10:00:54-04:00,[],Negative,Video,1329965,7.00
47,https://www.foxbusiness.com/markets/netflix-share-price-aggressively-hit-by-ackman-exit,Netflix share price 'aggressively hit' by Ackman exit,Upholdings founder and portfolio manager Robert Cantwell discusses the billionaire's $400 million loss on Netflix.,Fox Business,2022-04-21 07:45:45-04:00,[],Negative,Article,1329397,6.95
48,https://www.theguardian.com/media/2022/apr/21/us-hedge-fund-billionaire-bill-ackman-sells-netflix-stake-at-huge-loss,US hedge fund billionaire sells Netflix stake at huge loss,Bill Ackman's Pershing Square fund dumps 7% stake for $400m loss after streaming service's value plunges,The Guardian,2022-04-21 04:14:07-04:00,[],Negative,Article,1329672,6.92
49,https://nypost.com/2022/04/21/bill-ackman-loses-400-million-after-netflix-shares-tank/,Bill Ackman loses $400 million after Netflix shares tank,Hedge fund billionaire Bill Ackman has quickly given up on Netflix. The head of Pershing Square Capital Management is $400 million poorer after selling the 3.1 million shares of Netflix that he bought for $1.1 billion in January.,New York Post,2022-04-21 08:52:44-04:00,[],Negative,Article,1329690,6.90
50,https://www.cnn.com/2022/04/21/investing/bill-ackman-sells-netflix-stock/index.html,"Ackman gives up on Netflix, taking $400 million loss as shares tumble","Billionaire investor William Ackman liquidated a $1.1 billion bet on Netflix on Wednesday, locking in a loss of more than $400 million as the streaming service's stock plunged following news that it lost subscribers for the first time in a decade.",CNN Business,2022-04-21 00:58:31-04:00,[],Negative,Article,1329011,6.87
51,https://www.cnbc.com/2022/04/21/hbo-max-grows-to-76point8-million-subscribers-as-netflix-growth-slows.html,HBO grows to nearly 77 million total subscribers as Netflix reports decline,"Earlier this week, Netflix reported its first subscriber loss in more than a decade.",CNBC,2022-04-21 08:38:11-04:00,['earnings'],Negative,Article,1329632,6.85
52,https://www.youtube.com/watch?v=aQZm89ELZbU,"Netflix shares have been de-risked, says Josh Brown of his Netflix buy","Josh Brown, Ritholtz Wealth Management CEO, joins the 'Halftime Report' to discuss why he bought Netflix shares.",CNBC Television,2022-04-21 13:50:58-04:00,[],Negative,Video,1330663,6.55
53,https://www.benzinga.com/news/22/04/26731678/this-pension-fund-saw-close-to-700m-go-up-in-smoke-following-netflix-stocks-earnings-triggered-sell?utm_source=snapi,California's Pension Fund Saw $700M Go Up In Smoke Following Earnings-Triggered Sell-Off In Netflix,"Netflix, Inc. (NASDAQ: NFLX) shares suffered a bloodbath on Wednesday, having shed over 35% in a single session, following its disappointing quarterly results and weak guidance. One of the largest U.S. pension funds, which held a chunk of the streaming giant's shares, incurred a massive loss.",Benzinga,2022-04-21 07:17:01-04:00,['earnings'],Negative,Article,1329295,6.55
54,https://www.youtube.com/watch?v=3rkDUivSK4U,"It was a mistake for the market to consider Netflix a tech company, says Big Technology's Kantrowitz","Alex Kantrowitz, Big Technology founder and Stephanie Link, Hightower chief investment strategist join 'Closing Bell: Overtime' to discuss streaming.",CNBC Television,2022-04-21 16:53:48-04:00,[],Negative,Video,1331270,6.55
55,https://www.youtube.com/watch?v=lNPG95maKSQ,Billionaire takes a $400 million loss on Netflix stock,Upholdings founder and portfolio manager Robert Cantwell weighs in on Tesla and Netflix stocks. Subscribe to Fox Business!,Fox Business,2022-04-21 09:00:01-04:00,[],Negative,Video,1329727,6.50
56,https://www.youtube.com/watch?v=Z5l7uUItwZI,Chartmaster: Is now the time to buy Netflix?,"Carter Worth of Worth Charting on whether now is the time to buy Netflix. With CNBC's Melissa Lee and the Fast Money traders, Guy Adami, Steve Grasso, Tim Seymour and Jeff Mills.",CNBC Television,2022-04-21 18:36:03-04:00,['tanalysis'],Positive,Video,1331397,6.43
57,https://www.gurufocus.com/news/1690945/bill-ackman-dumps-netflix-stock-loses-400-million,"Bill Ackman Dumps Netflix Stock, Loses $400 Million","Bill Ackman (Trades, Portfolio) is a legendary investor who is known for his public positions and bullish stances on stocks. After purchasing a major position in Netflix ( NFLX , Financial) at the start of 2022, Ackman has now made a very public u-turn and sold the position after Netflix reported losing 200,000 subscribers.",GuruFocus,2022-04-21 10:49:47-04:00,[],Negative,Article,1330118,6.40
58,https://www.gurufocus.com/news/1692030/bill-ackman-cancels-netflix-taking-400-million-loss-as-shares-tank,"Bill Ackman Cancels Netflix, Taking $400 Million Loss as Shares Tank","Nearly three months after revealing a stake in Netflix Inc. ( NFLX , Financial), Pershing Square leader Bill Ackman (Trades, Portfolio) disclosed earlier this week he sold out of the 3.1 million-share position following news it lost subscribers for the first time in a decade.",GuruFocus,2022-04-21 12:58:11-04:00,[],Negative,Article,1330480,6.40
59,https://www.youtube.com/watch?v=3I_xU1HaTu8,Ackman's Pershing Square loses $400 million on Netflix stock sell-off,Yahoo Finance Live's Julie Hyman and Brian Sozzi discuss Bill Ackman's Pershing Square losing $400 million on Netflix stock sell-off.,Yahoo Finance,2022-04-21 10:28:37-04:00,[],Negative,Video,1330016,6.37
60,https://www.proactiveinvestors.co.uk/companies/news/980206?SNAPI,Billionaire Ackman sells Netflix stake at US$430mln loss,"The investment advisory firm of billionaire investor William Ackman sold its stake in Netflix Inc (NASDAQ:NFLX) for a US$430mln loss, just three months after backing the digital streaming service.   As Netflix's stock plunged following news it is losing subscribers for the first time in over a decade, the hedge fund manager told shareholders it was  liquidating its US$1.1 billion bet on the streaming service.",Proactive Investors,2022-04-21 05:55:45-04:00,[],Negative,Article,1329091,6.22
61,https://investorplace.com/2022/04/bill-ackman-just-sold-nflx-stock-heres-why/,Bill Ackman Just Sold NFLX Stock. Here's Why.,Shares of NFLX stock are in the red after Pershing Square reported selling its entire 3.1 million share stake for a massive loss. Here's why.,InvestorPlace,2022-04-21 10:53:52-04:00,[],Negative,Article,1330120,6.20
62,https://www.fool.com/investing/2022/04/21/has-netflix-lost-its-competitive-advantage/,Has Netflix Lost Its Competitive Advantage?,The streaming stock has collapsed over the last six months. Are its best days behind it?,The Motley Fool,2022-04-21 08:42:11-04:00,[],Negative,Article,1329661,6.17
63,https://www.fool.com/investing/2022/04/21/subscriber-loss-sell-off-is-it-time-to-dump-netfli/,Subscriber Loss Sell-off: Is It Time to Dump Netflix Stock?,"After a disastrous quarter, investors need to reconsider Netflix's investment thesis.",The Motley Fool,2022-04-21 09:21:00-04:00,[],Negative,Article,1329809,6.17
64,https://www.fool.com/investing/2022/04/21/3-charts-that-explain-netflixs-demise/,3 Charts That Explain Netflix's Demise,"After losing 200,000 subscribers in Q1, there's no question Netflix is struggling.",The Motley Fool,2022-04-21 09:24:42-04:00,[],Negative,Article,1329922,6.17
65,https://www.fool.com/investing/2022/04/21/netflixs-mountain-of-debt-isnt-a-problemyet/,Netflix's Mountain of Debt Isn't a Problem...Yet,"The streaming giant has used debt to build its empire. Thankfully, it will be a few years before the bill comes due.",The Motley Fool,2022-04-21 08:20:00-04:00,[],Neutral,Article,1329552,6.17
66,https://www.fool.com/investing/2022/04/21/3-incredible-charts-netflix-shareholders-need-to-s/,5 Incredible Charts Netflix Shareholders Need to See,There's more to the sell-off than just subscriber losses.,The Motley Fool,2022-04-21 06:10:00-04:00,[],Neutral,Article,1329125,6.17
67,https://www.fool.com/investing/2022/04/21/why-netflix-stock-flopped-again-today/,Why Netflix Stock Flopped Again Today,The company is hit with a tidal wave of analyst downgrades and price target cuts as investors continue to bail.,The Motley Fool,2022-04-21 18:00:10-04:00,[],Negative,Article,1331352,6.17
68,https://www.fool.com/investing/2022/04/21/netflix-estimates-100-million-people-are-sharing/,Netflix Looks to 100 Million Existing Viewers to Boost Revenue,"These ""customers"" watch on shared accounts and should be paying for the service instead.",The Motley Fool,2022-04-21 11:12:56-04:00,[],Positive,Article,1330194,6.17
69,https://www.fool.com/investing/2022/04/21/netflix-stock-crashes-earnings-review/,Netflix Stock Crashes as Streak of Subscriber Growth Ends,"Rising competition, consumers tired of staying home, and macroeconomic factors contributed to Netflix's subscriber losses.",The Motley Fool,2022-04-21 10:45:00-04:00,[],Negative,Article,1330107,6.17
70,https://invezz.com/news/2022/04/21/josh-brown-defends-buying-netflix-at-a-time-when-its-a-hated-stock/?utm_source=snapi,Josh Brown defends buying Netflix at a time when it's a hated stock,Don't own Netflix Inc (NASDAQ: NFLX). That seems to be the popular opinion ever since the streaming giant said it could lose up to 2 million subscribers this quarter.,Invezz,2022-04-21 15:43:08-04:00,[],Neutral,Article,1330844,6.05
71,https://invezz.com/news/2022/04/21/netflix-what-now-after-35-plunge/?utm_source=snapi,Netflix – What now after 35% plunge?,"Yikes. As I'm sure you heard by now, Netflix earnings didn't exactly set the world on fire. Well, that's not entirely true – for investors, the world has certainly felt like it has been burning down over the last 24 hours.",Invezz,2022-04-21 15:43:33-04:00,[],Negative,Article,1330847,6.05
72,https://www.youtube.com/watch?v=vl-jEL2tN8E,"Netflix has to 'pedal hard' to stay ahead in streaming wars, analyst says","Sophie Lund-Yates, lead equity analyst at Hargreaves Lansdown, explains why investors are disappointed in Netflix's first-quarter results.",CNBC International TV,2022-04-21 11:54:23-04:00,[],Negative,Video,1330324,6.00
73,https://www.gurufocus.com/news/1691915/is-the-market-overreacting-on-netflix,Is the Market Overreacting on Netflix?,"Netflix ( NFLX , Financial) lost over a third of its market cap in one tumultuous session on Wednesday when it reported that it has lost subscribers over the last quarter for the first time in 10 years. It appears that many leveraged and/or momentum investors just dumped the shares in a massive panic as Netflix had previously guided to a slowdown in subscriber growth and not a decline.",GuruFocus,2022-04-21 12:38:16-04:00,[],Negative,Article,1330420,5.95
74,https://www.huffpost.com/entry/netflix-subscriber-troubles-streaming-platforms_n_62612f98e4b0dc5d7b6adcfe,What Netflix's Subscriber Troubles Could Mean For Other Streaming Platforms,"Netflix lost 200,000 subscribers in the first quarter of 2022. We talked to experts about the future of the streaming industry.",Huffington Post,2022-04-21 12:01:38-04:00,[],Negative,Article,1330378,5.80
75,https://investorplace.com/hypergrowthinvesting/2022/04/netflix-stock-is-dead-money-buy-a-different-streaming-stock-instead/,Netflix Stock Is Dead Money. Buy a Different Streaming Stock Instead,"Don't take Netflix stock's failure as a warning sign for the rest of the tech sector. Instead, look for opportunity in Netflix's collateral damage.",InvestorPlace,2022-04-21 10:41:07-04:00,[],Negative,Article,1330111,5.75
76,https://www.pymnts.com/streaming/2022/netflix-debuts-category-hub-amid-subscriber-slump/?utm_source=snapi,Netflix Debuts Category Hub Amid Subscriber Slump,"Netflix on Thursday (April 21) debuted its “Category Hub” in its TV menu, a change designed to allow members to find their favorite genres as well as new categories in a single space. In an announcement posted on its website, the embattled streaming giant said the hub is now available on the left-hand menu on […]",PYMNTS,2022-04-21 14:44:34-04:00,[],Negative,Article,1330763,5.72
77,https://www.pymnts.com/streaming/2022/netflixs-subscriber-loss-hbos-gain-point-to-changing-world-for-streaming-services/?utm_source=snapi,"Netflix's Subscriber Loss, HBO's Gain Point to Changing World for Streaming Services",One streaming media platform's loss may be another's gain. Numbers tell a tale — and the subscriber numbers that have just come out from Netflix and HBO/HBO Max tell some starkly different stories.,PYMNTS,2022-04-21 20:57:58-04:00,[],Negative,Article,1331536,5.72
78,https://www.fool.com/investing/2022/04/21/im-not-a-fan-of-this-change-netflix-made/,I'm Not a Fan of This Change Netflix Made,Something is missing from Netflix's shareholder letter.,The Motley Fool,2022-04-21 06:00:00-04:00,['podcast'],Neutral,Article,1329119,5.62
79,https://techxplore.com/news/2022-04-era-netflix-stagnation.html,End of an era as Netflix faces stagnation challenges,"Having lost subscribers for the first time in more than a decade, Netflix faces the new challenge of stagnation from a position of strength.",TechXplore,2022-04-21 02:50:01-04:00,[],Negative,Article,1329002,5.45
80,https://www.forbes.com/sites/paultassi/2022/04/21/netflixs-password-sharing-fees-and-ad-insertion-wont-fix-its-problems/,Netflix's Password Sharing Fees And Ad Insertion Won't Fix Its Problems,"Yesterday, investors appeared to lose a whole lot of confidence in Netflix's future prospects, causing the stock to plummet 35% in a single day.",Forbes,2022-04-21 08:38:09-04:00,['paylimitwall'],Negative,Article,1329634,5.38
81,https://www.forbes.com/sites/greatspeculations/2022/04/21/netflix-could-fall-another-50/,Netflix Could Fall Another 50%,"With the subscriber loss in 1Q22 and guidance for further subscriber deterioration in 2Q22, the weaknesses in Netflix's business model are undeniable.",Forbes,2022-04-21 09:40:26-04:00,['paylimitwall'],Negative,Article,1329933,5.38
82,https://www.marketwatch.com/story/netflix-credit-to-remain-in-junk-territory-at-moodys-for-at-least-a-few-more-quarters-2022-04-21,Netflix credit to remain in 'junk' territory at Moody's for at least a few more quarters,"Moody's Investors Service reiterated Netflix Inc.'s NFLX, -3.72% Ba1 credit rating, which is the highest non-investment grade, or ""junk,"" rating, following the streaming video company's ""weak"" first-quarter results reported earlier this week. Netflix stock dropped 3.5% in afternoon trading, putting it on track for the lowest close since January 2018, after plunging 35.1% on Wednesday.",Market Watch,2022-04-21 12:57:25-04:00,['paylimitwall'],Negative,Article,1330490,5.03
83,https://www.marketwatch.com/story/netflix-shares-fall-another-4-premarket-after-bill-ackman-dumps-stake-and-new-constructs-predicts-another-50-decline-2022-04-21,Netflix shares fall another 4% premarket after Bill Ackman dumps stake and New Constructs predicts another 50% decline,"Netflix Inc. shares NFLX, -35.12% slid another 4% premarket Thursday, continuing the rout that was sparked by its weaker-than-expected first-quarter earnings that showed it losing subscribers for the first time since its infancy and a forecast for a loss of 2 million in the current quarter. The stock slid 35.1% Wednesday to mark its steepest single-day percentage decline since it fell a record 40.9% on Oct. 15, 2004.",Market Watch,2022-04-21 08:22:37-04:00,['paylimitwall'],Negative,Article,1329548,5.03
84,https://www.marketwatch.com/story/this-math-shows-why-netflixs-stock-price-could-plunge-to-121-11650499971,Outside the Box: This math shows why Netflix's stock price could plunge to $121,"With the subscriber loss in the first quarter of 2022 and guidance for further subscriber deterioration in the second quarter, the weaknesses in Netflix's business model are undeniable, as we've been pointing out for years.",Market Watch,2022-04-21 06:14:00-04:00,['paylimitwall'],Negative,Article,1330554,5.03
85,https://markets.businessinsider.com/news/stocks/billionaire-investor-bill-ackman-loses-430m-dumping-netflix-shares-subscribers-2022-4,Billionaire investor Bill Ackman loses around $400 million as he dumps entire Netflix stake after just 3 months,"Netflix's share price crashed 35% in one day after the streaming service said it lost 200,000 subscribers in its first quarter.",Business Insider,2022-04-21 00:35:15-04:00,['paylimitwall'],Negative,Article,1328964,4.63
86,https://seekingalpha.com/article/4502705-netflix-ackman-made-an-error-but-you-can-gain,Netflix: Ackman Made An Error But You Can Gain,Bill Ackman's market timing on Netflix was poor. What you can learn from the Ackman episode.,Seeking Alpha,2022-04-21 13:32:17-04:00,['paylimitwall'],Negative,Article,1330611,4.58
87,https://seekingalpha.com/article/4502583-netflix-stock-my-largest-position-bill-ackman-liquidated,"As Bill Ackman Liquidated, Netflix Is Now My Largest Sized Position","For the first time ever, I purchased shares of Netflix. This is now my largest sized position in the portfolio. As the migrating growth herd left in a cloud of dust, the baton will be passed to the value investors.",Seeking Alpha,2022-04-21 07:44:16-04:00,['paylimitwall'],Neutral,Article,1329399,4.58
88,https://seekingalpha.com/article/4502580-netflix-using-options-to-buy-stock-at-discount,Netflix: Using Options To Buy The Stock At A Discount,Netflix was down more than -35% yesterday on the back of disappointing subscriber data. Many investors might see the recent stock pullback (down more than -55% in the past year) as an attractive entry point.,Seeking Alpha,2022-04-21 07:28:16-04:00,['paylimitwall'],Neutral,Article,1329292,4.13
89,https://seekingalpha.com/article/4502581-netflix-q1-earnings-silver-lining,Netflix: The Silver Lining,"While 1Q22 has disappointed, I am of the view that current valuations do not warrant the sale of Netflix stock, and thus, I have a hold rating for Netflix. Netflix continued to prioritise content spend while maintaining its free cash flow position.",Seeking Alpha,2022-04-21 07:28:41-04:00,['paylimitwall'],Neutral,Article,1329291,4.13
90,https://www.reuters.com/technology/ackmans-pershing-square-sells-netflix-investments-2022-04-20/,Ackman's Pershing Square sells Netflix investments,Billionaire investor William Ackman's hedge fund Pershing Square Holdings Ltd said on Wednesday it had sold all its investment in Netflix Inc.,Reuters,2022-04-20 18:42:00-04:00,[],Negative,Article,1328794,9.22
91,https://www.cnbc.com/2022/04/20/netflix-plunges-trading-subscriber-loss.html,Netflix stock plunges 31% on shocking subscriber loss,Shares of Netflix plunged in premarket trading Wednesday after the streamer reported it lost subscribers in its most recent quarter.,CNBC,2022-04-20 09:44:01-04:00,['earnings'],Negative,Article,1327447,7.30
92,https://www.youtube.com/watch?v=LmzqS5x0KfU,"Netflix earnings a sign to stay away from streaming sector, says Michael Nathanson","Michael Nathanson, MoffettNathanson founding partner and senior research analyst, joins CNBC's 'Squawk Box' to react to Netflix's disappointing first-quarter earnings report.",CNBC Television,2022-04-20 10:53:16-04:00,['earnings'],Negative,Video,1327663,7.28
93,https://www.youtube.com/watch?v=Kvamn7cPGhE,"‘I think Netflix came up short with the next necessary pivot, says Evercore's Mahaney","Justin Patterson, Keybanc, and Mark Mahaney, Evercore ISI, join 'Squawk on the Street' to discuss what happened with Netflix quarterly earnings results, how Netflix was blind to slowing growth and more.",CNBC Television,2022-04-20 11:12:48-04:00,['earnings'],Negative,Video,1327790,7.28
94,https://www.reuters.com/business/nasdaq-futures-slip-netflix-earnings-shock-2022-04-20/,Nasdaq futures slip on Netflix earnings shock,"A slump in shares of streaming giant Netflix pointed to a lower open for the Nasdaq on Wednesday, although the other two indexes looked set to extend gains as investors focused on earnings and clues on U.S. interest rates.",Reuters,2022-04-20 07:49:00-04:00,['earnings'],Negative,Article,1327064,7.25
95,https://www.reuters.com/technology/netflix-feels-heat-pandemic-boom-fizzles-2022-04-20/,Netflix feels the heat as pandemic boom fizzles,"Netflix Inc shares lost more than a quarter of their value in premarket trading on Wednesday after the company reported its first drop in subscribers in a decade, leaving Wall Street questioning its growth in the face of fierce competition and post-pandemic viewer fatigue.",Reuters,2022-04-20 09:02:00-04:00,['earnings'],Negative,Article,1327342,7.25
96,https://deadline.com/2022/04/netflix-reed-hastings-netflix-stock-reed-hastings-1235006389/,"Netflix Stock Plunges At Open After Earnings Shocker, Sheds Billions In Market Value","Netflix stock crashed at the market opening today, down by 35%, shedding well over $50 billion in market value after its latest earnings and commentary late Tuesday spooked investors. Plans to launch an advertising tier and to crack down on password sharing didn't assuage Wall Street because they aren't quick fixes for a streaming business...",Deadline,2022-04-20 10:05:53-04:00,['earnings'],Negative,Article,1327688,7.05
97,https://www.youtube.com/watch?v=bEDe1Bgm4Jk,Netflix shares plummet after streamer loses subscribers,"CNBC's Julia Boorstin joins 'Squawk Box' to break down the key takeaways from Netflix's latest quarterly earnings report, which sent shares of the company plummeting in premarket trading.",CNBC Television,2022-04-20 10:26:04-04:00,[],Negative,Video,1327578,7.00
98,https://www.youtube.com/watch?v=NAT-U_oaF10,This is why Netflix consumers are canceling,"Wedbush Securities managing director Michael Pachter and Deloitte tech, media and entertainment leader Kevin Westcott preview Netflix earnings on 'The Claman Countdown.' #FOXBusiness #TheClamanCountdown Subscribe to Fox Business!",Fox Business,2022-04-20 02:15:18-04:00,[],Negative,Video,1326718,6.95
99,https://www.foxbusiness.com/markets/netflix-loses-subscribers-amid-growing-competition-account-sharing,"Netflix loses subscribers amid growing competition, account sharing","Netflix Inc lost subscribers globally in the first quarter and expects to lose even more this spring, as the streaming giant grapples with growing competition from rival services and rampant account sharing among its customers.",Fox Business,2022-04-20 02:23:49-04:00,[],Negative,Article,1326686,6.95
0,https://www.fool.com/investing/2022/06/01/why-netflix-could-see-revenue-surge-despite-major/,Why Netflix Could See Revenue Surge Despite Major Subscriber Losses,An ad-supported tier and crackdowns on password sharing could generate far more revenue than most realize.,The Motley Fool,2022-06-01 08:13:00-04:00,[],Positive,Article,1398037,6.17
1,https://www.prnewswire.com/news-releases/rosen-a-leading-law-firm-encourages-netflix-inc-investors-with-losses-to-secure-counsel-before-important-deadline-in-securities-class-action--nflx-301559332.html,"ROSEN, A LEADING LAW FIRM, Encourages Netflix, Inc. Investors With Losses to Secure Counsel Before Important Deadline in Securities Class Action - NFLX","NEW YORK , June 1, 2022 /PRNewswire/ --  WHY: Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Netflix, Inc. (NASDAQ: NFLX) between October 19, 2021 and April 19, 2022, inclusive (the ""Class Period""), of the important July 5, 2022 lead plaintiff deadline. SO WHAT: If you purchased Netflix securities during the Class Period you may be entitled to compensation without payment of any out of pocket fees or costs through a contingency fee arrangement.",PRNewsWire,2022-06-01 14:37:00-04:00,"['PressRelease', 'Class Action Lawsuit']",Neutral,Article,1399039,5.23
2,https://www.benzinga.com/trading-ideas/movers/22/05/27478550/does-this-bullish-pattern-indicate-a-major-reversal-for-netflix-stock?utm_source=snapi,Does This Bullish Pattern Indicate A Major Reversal For Netflix Shares?,"Netflix, Inc (NASDAQ: NFLX) was trading slightly higher on Tuesday, showing relative strength in comparison to the general markets, which saw the S&P 500 consolidating with an inside bar pattern on the daily chart. On Friday, Netflix broke up from the neckline of an inverted head-and-shoulders.",Benzinga,2022-05-31 12:52:04-04:00,[],Positive,Article,1396866,6.27
